index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Similarity,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo,Similarity_LAG1
0,8736210033,29,100331,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,32.0,0,Unicorn_Absent,5,Unicorn_Absent,362,32.0,32,0.5,64,0.5,1.0,LEFT,1.0,0.0,1.0,32.0,0.5,LEFT,1.0
0,8736210033,39,100331,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,606,32.0,36,0.37037037037037035,50,0.12962962962962965,0.5,IN,1.0,-6.0,0.36,38.0,0.07142857142857145,TOP,1.0
0,8736210033,48,100331,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,830,14.0,64,1.0,64,0.0,0.5,ALL,1.0,0.0,0.5,32.0,0.5,LEFT,1.0
0,8736210033,51,100331,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,908,-4.0,28,0.30434782608695654,64,0.6956521739130435,1.0,OUT,1.0,14.0,0.4375,18.0,0.14,ALL,1.0
0,8736210033,54,100331,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,4,Unicorn_Absent,854,32.0,32,0.5,32,0.5,0.5,TOP,1.0,-4.0,0.5,36.0,0.5625,ALL,1.0
0,8736210033,55,100331,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,1,Unicorn_Absent,886,32.0,64,0.5,64,0.5,1.0,ALL,1.0,32.0,1.0,0.0,0.5,ALL,1.0
0,8736210033,56,100331,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,1,Unicorn_Absent,918,-32.0,64,1.0,64,0.0,1.0,ALL,1.0,32.0,1.0,0.0,0.5,ALL,1.0
0,8736210033,57,100331,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,1,Unicorn_Absent,886,4.0,64,1.0,64,1.0,0.0,ALL,1.0,32.0,0.4375,0.0,0.0,OUT,1.0
0,8736210033,6,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,192,32.0,0,1.0,64,1.0,1.0,NOTHING,1.0,32.0,1.0,0.0,,NOTHING,
0,8736210033,15,873620,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,1,Unicorn_Absent,330,0.0,64,1.0,64,0.9393939393939394,0.875,ALL,1.0,5.0,1.0,27.0,0.421875,ALL,1.0
0,8736210033,16,873620,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,1,Unicorn_Absent,330,16.0,64,1.0,64,0.9189189189189189,0.5,ALL,1.0,24.0,0.5,8.0,0.9393939393939394,RIGHT,1.0
0,8736210033,17,873620,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,6,Unicorn_Absent,346,32.0,32,0.5,48,0.38235294117647056,0.5,RIGHT,1.0,0.0,0.3333333333333333,32.0,0.9189189189189189,TOP,1.0
0,8736210033,18,873620,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,4,Unicorn_Absent,378,0.0,32,0.3333333333333333,64,0.5490196078431373,1.0,TOP,1.0,16.0,0.5,16.0,0.38235294117647056,ALL,1.0
0,8736210033,22,873620,Absent,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,13.0,19,Unicorn_Absent,0,Unicorn_Absent,355,16.0,42,0.65625,55,0.65625,0.5625,RS,0.65625,0.0,0.34545454545454546,32.0,0.5,RIGHT,1.0
0,8736210033,25,873620,Absent,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,-7.0,39,Unicorn_Absent,0,Unicorn_Absent,282,16.0,39,0.36538461538461536,64,0.13461538461538464,0.390625,RS,0.609375,16.0,0.36538461538461536,16.0,0.6545454545454545,RIGHT,0.65625
0,8736210033,26,873620,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,6,Unicorn_Absent,298,32.0,32,0.36538461538461536,48,0.13461538461538464,0.5,RIGHT,1.0,-7.0,1.0,39.0,0.13461538461538464,RIGHT,0.609375
0,8736210033,27,873620,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,330,0.0,32,1.0,64,0.6666666666666667,1.0,RIGHT,1.0,16.0,1.0,16.0,0.13461538461538464,RIGHT,1.0
0,8736210033,28,873620,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.0,32,Unicorn_Absent,6,Unicorn_Absent,330,32.0,32,1.0,64,0.5,0.5,RIGHT,1.0,32.0,1.0,0.0,0.6666666666666667,RIGHT,1.0
0,8736210033,29,873620,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,362,32.0,32,1.0,64,0.5,1.0,RIGHT,1.0,0.0,1.0,32.0,0.5,RIGHT,1.0
0,8736210033,39,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,3,Unicorn_Absent,606,32.0,32,0.5,50,0.12962962962962965,0.5,BOTTOM,1.0,-6.0,1.0,38.0,0.07142857142857145,BOTTOM,1.0
0,8736210033,48,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,3,Unicorn_Absent,830,14.0,32,1.0,64,0.0,0.5,BOTTOM,1.0,0.0,0.36,32.0,0.5,IN,1.0
0,8736210033,51,873620,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,908,-4.0,36,1.0,64,0.6956521739130435,1.0,IN,1.0,14.0,1.0,18.0,0.14,IN,1.0
0,8736210033,54,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,854,32.0,0,0.0,32,0.5,0.5,NOTHING,1.0,-4.0,1.0,36.0,0.5625,NOTHING,1.0
0,8736210033,55,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,886,32.0,0,1.0,64,0.5,1.0,NOTHING,1.0,32.0,1.0,0.0,0.5,NOTHING,1.0
0,8736210033,56,873620,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,918,-32.0,0,1.0,64,0.0,1.0,NOTHING,1.0,32.0,0.0,0.0,0.5,ALL,1.0
0,8736210033,57,873620,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-32.0,64,Unicorn_Absent,1,Unicorn_Absent,886,4.0,64,0.0,64,1.0,0.0,ALL,1.0,32.0,1.0,0.0,0.0,ALL,1.0
0,8815477263,5,772634,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,8,Unicorn_Absent,-24,14.0,28,0.27450980392156865,46,0.03641456582633057,0.5,OUT,1.0,23.0,0.30434782608695654,9.0,,TOP,
0,8815477263,8,772634,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,54,30.0,28,0.30434782608695654,64,0.6956521739130435,1.0,OUT,1.0,14.0,0.8666666666666667,18.0,0.055652173913043446,OUT,1.0
0,8815477263,12,772634,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,180,32.0,28,0.8666666666666667,64,0.1333333333333333,1.0,OUT,1.0,30.0,1.0,2.0,0.1333333333333333,OUT,1.0
0,8815477263,13,772634,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,212,-32.0,28,1.0,64,0.0,1.0,OUT,1.0,32.0,0.4375,0.0,0.1333333333333333,ALL,1.0
0,8815477263,16,772634,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,2.0,30,Unicorn_Absent,6,Unicorn_Absent,206,0.0,32,0.5,34,0.0,0.0625,RIGHT,1.0,-32.0,1.0,64.0,0.125,RIGHT,1.0
0,8815477263,25,772634,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,61,14.0,32,0.5,46,0.19565217391304346,0.5,LEFT,1.0,0.0,0.36,32.0,0.4375,IN,1.0
0,8815477263,26,772634,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,75,14.0,36,0.36,50,0.055652173913043446,0.5,IN,1.0,18.0,1.0,14.0,0.19565217391304346,IN,1.0
0,8815477263,27,772634,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,7,Unicorn_Absent,89,32.0,36,1.0,50,0.0,0.5,IN,1.0,14.0,1.0,18.0,0.055652173913043446,IN,1.0
0,8815477263,33,772634,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,279,32.0,36,0.8947368421052632,64,0.10526315789473684,1.0,IN,1.0,30.0,1.0,2.0,0.10526315789473684,IN,1.0
0,8815477263,40,772634,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,2,Unicorn_Absent,291,4.0,0,0.0,28,0.14285714285714285,0.4375,NOTHING,1.0,25.0,0.0,7.0,0.8571428571428572,ALL,1.0
0,8815477263,46,772634,Absent,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,20.0,12,Unicorn_Absent,0,Unicorn_Absent,305,32.0,27,0.421875,47,0.11752717391304346,0.546875,RS,0.421875,4.0,0.3409090909090909,28.0,1.0,LEFT,1.0
0,8815477263,51,772634,Absent,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,8,Unicorn_Absent,461,32.0,28,0.25,62,0.10999999999999999,0.9375,OUT,0.8666666666666667,32.0,0.8666666666666667,0.0,0.6590909090909092,OUT,0.421875
0,8815477263,52,772634,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,493,30.0,28,0.8666666666666667,64,0.1333333333333333,1.0,OUT,1.0,30.0,0.8666666666666667,2.0,0.10999999999999999,OUT,0.8666666666666667
0,8815477263,57,772634,Absent,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,8,Unicorn_Absent,649,32.0,29,0.78125,63,0.21875,0.953125,OUT,0.9,30.0,0.9,2.0,0.1333333333333333,OUT,1.0
0,8815477263,5,881546,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,3,Unicorn_Absent,-24,14.0,32,0.23809523809523808,46,0.03641456582633057,0.5,BOTTOM,1.0,23.0,0.36,9.0,,IN,
0,8815477263,8,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,54,30.0,36,1.0,64,0.6956521739130435,1.0,IN,1.0,14.0,1.0,18.0,0.055652173913043446,IN,1.0
0,8815477263,12,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,180,32.0,36,1.0,64,0.1333333333333333,1.0,IN,1.0,30.0,1.0,2.0,0.1333333333333333,IN,1.0
0,8815477263,13,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,212,-32.0,36,1.0,64,0.0,1.0,IN,1.0,32.0,0.5625,0.0,0.1333333333333333,ALL,1.0
0,8815477263,16,881546,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,2.0,30,Unicorn_Absent,6,Unicorn_Absent,206,0.0,32,0.5,34,0.0,0.0625,RIGHT,0.8823529411764706,-32.0,0.8823529411764706,64.0,0.125,RIGHT,1.0
0,8815477263,25,881546,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,8,Unicorn_Absent,61,14.0,28,0.30434782608695654,46,0.19565217391304346,0.5,OUT,1.0,0.0,0.30434782608695654,32.0,0.4375,RIGHT,0.8823529411764706
0,8815477263,26,881546,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,6,Unicorn_Absent,75,14.0,32,0.30434782608695654,50,0.055652173913043446,0.5,RIGHT,1.0,18.0,1.0,14.0,0.19565217391304346,RIGHT,1.0
0,8815477263,27,881546,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,14.0,18,Unicorn_Absent,6,Unicorn_Absent,89,32.0,32,1.0,50,0.0,0.5,RIGHT,1.0,14.0,0.30434782608695654,18.0,0.055652173913043446,OUT,1.0
0,8815477263,33,881546,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,279,32.0,28,1.0,64,0.10526315789473684,1.0,OUT,1.0,30.0,1.0,2.0,0.10526315789473684,OUT,1.0
0,8815477263,40,881546,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,8,Unicorn_Absent,291,4.0,28,0.14285714285714285,28,0.14285714285714285,0.4375,OUT,1.0,25.0,1.0,7.0,0.8571428571428572,OUT,1.0
0,8815477263,46,881546,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,20.0,12,Unicorn_Absent,6,Unicorn_Absent,305,32.0,32,0.30434782608695654,47,0.11752717391304346,0.546875,RIGHT,1.0,4.0,1.0,28.0,1.0,RIGHT,1.0
0,8815477263,51,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,7,Unicorn_Absent,461,32.0,36,0.36,62,0.10999999999999999,0.9375,IN,1.0,32.0,1.0,0.0,0.6590909090909092,IN,1.0
0,8815477263,52,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,493,30.0,36,1.0,64,0.1333333333333333,1.0,IN,1.0,30.0,1.0,2.0,0.10999999999999999,IN,1.0
0,8815477263,57,881546,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,7,Unicorn_Absent,649,32.0,36,1.0,63,0.21875,0.953125,IN,1.0,30.0,1.0,2.0,0.1333333333333333,IN,1.0
0,8967632918,5,329181,Absent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,13,Unicorn_Absent,4,Unicorn_Absent,-192,32.0,32,,47,,0.53125,TOP,0.8823529411764706,,0.3877551020408163,,,IN,
0,8967632918,6,329181,Absent,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,7,Unicorn_Absent,-160,32.0,36,0.3877551020408163,64,0.6122448979591837,1.0,IN,1.0,19.0,1.0,13.0,,IN,0.8823529411764706
0,8967632918,10,329181,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,-142,0.0,32,0.36,64,0.055652173913043446,1.0,RIGHT,1.0,32.0,1.0,0.0,0.0,RIGHT,1.0
